,,Depth (cm),,,,,,,,,,,,,,,,,
,Erwinia gerundensis,8,15,32,0,0,12,13,0,0,0,0,0,0,0,10,0,48,5
,Erwinia persicina,6,15,32,0,0,8,27,0,0,0,0,0,0,0,0,0,60,0
,Erwinia pyrifoliae,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,Erwinia tasmaniensis,0,24,38,0,0,9,24,0,0,0,0,0,0,0,0,0,30,8
,Erwinia tracheiphila,0,8,26,0,5,14,40,0,0,0,0,0,0,0,0,0,80,0
,unclassified Erwinia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Erwinia sp. Ejp617,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mixta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Mixta calida,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Mixta gaviniae,15,14,20,0,8,14,19,0,0,0,0,0,0,0,0,0,33,0
,Pantoea,44,47,73,23,46,39,115,25,16,0,0,0,0,0,25,6,133,28
,Candidatus Pantoea carbekii,0,5,19,0,0,7,56,7,0,0,0,0,0,0,0,0,131,7
,Pantoea agglomerans group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pantoea agglomerans,13,30,28,19,7,14,66,16,0,0,0,0,0,0,5,0,81,8
,Pantoea ananatis,18,33,50,0,6,12,66,6,0,0,0,0,0,0,8,0,89,8
,Pantoea dispersa,16,22,36,0,0,17,21,5,0,0,0,0,0,0,9,0,37,0
,Pantoea rwandensis,5,10,20,0,0,5,33,0,0,0,0,0,0,0,5,0,43,0
,Pantoea stewartii,16,14,16,0,0,16,13,0,0,0,0,0,0,0,0,0,33,6
,Pantoea vagans,38,57,79,0,18,41,76,12,0,0,0,0,0,0,19,0,178,11
,unclassified Pantoea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pantoea sp. At-9b,12,27,40,0,0,25,32,0,0,0,0,0,0,0,7,0,37,0
,Pantoea sp. PSNIH1,5,17,28,0,0,10,27,11,0,0,0,0,0,0,5,16,51,0
,Tatumella,0,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0
,Tatumella citrea,6,22,44,0,0,5,54,0,0,0,0,0,0,0,0,0,37,5
,Tatumella ptyseos,5,26,41,0,5,5,30,0,0,0,0,0,0,0,0,0,58,6
,Wigglesworthia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Wigglesworthia glossinidia,0,5,19,0,0,7,9,0,0,0,0,0,0,0,0,0,40,0
,Hafniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Edwardsiella,38,54,75,15,36,37,41,10,6,0,0,0,0,0,13,0,76,7
,Edwardsiella hoshinae,8,29,24,0,6,13,10,6,0,0,0,0,0,0,5,0,35,0
,Edwardsiella ictaluri,6,19,24,0,0,12,9,0,0,0,0,0,0,0,0,0,35,0
,Edwardsiella piscicida,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
,Edwardsiella sp. EA181011,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Edwardsiella tarda,21,21,30,0,0,14,34,10,0,0,0,0,0,0,10,0,83,6
,Hafnia,0,7,3,0,0,0,1,1,0,0,0,0,0,0,0,0,3,2
,Hafnia alvei,9,15,44,0,6,10,49,6,0,0,0,0,0,0,5,0,72,9
,Hafnia paralvei,5,5,8,0,0,5,23,0,0,0,0,0,0,0,0,0,63,0
,Obesumbacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Obesumbacterium proteus,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
,Morganellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Arsenophonus,11,8,6,5,0,2,7,5,0,0,0,0,0,0,9,0,4,7
,Arsenophonus endosymbiont of Aleurodicus dispersus,0,0,10,0,0,6,22,0,0,0,0,0,0,0,0,0,31,0
,Arsenophonus nasoniae,0,20,46,0,0,6,113,11,0,0,0,0,0,0,0,0,136,13
,Candidatus Arsenophonus lipoptenae,5,7,16,0,0,6,28,0,0,0,0,0,0,0,0,0,100,0
,Morganella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Morganella morganii,33,40,85,0,12,21,74,12,0,0,0,0,0,0,5,0,140,14
,Photorhabdus,20,16,10,0,13,0,5,8,6,0,0,0,0,0,9,0,13,6
,Photorhabdus asymbiotica,0,9,29,0,0,7,65,6,0,0,0,0,0,0,0,0,91,13
,Photorhabdus cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
,Photorhabdus laumondii,8,15,29,0,0,7,43,0,0,0,0,0,0,0,0,0,39,0
,Photorhabdus luminescens,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0
,Photorhabdus temperata,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
,Photorhabdus thracensis,0,11,33,0,0,8,33,0,0,0,0,0,0,0,0,0,120,10
,Proteus,17,13,21,10,0,7,40,4,9,0,0,0,0,0,5,0,81,6
,Proteus hauseri,6,18,39,0,0,0,79,8,0,0,0,0,0,0,0,0,217,12
,Proteus mirabilis,10,30,101,5,0,14,190,21,0,0,0,0,0,0,8,0,398,34
,Proteus vulgaris,0,27,72,0,0,14,178,17,0,0,0,0,0,0,0,0,409,21
,Providencia,17,20,11,0,15,9,41,2,7,0,0,0,0,0,9,0,111,8
,Providencia alcalifaciens,5,0,22,0,0,0,40,6,0,0,0,0,0,0,0,0,66,7
,Providencia heimbachae,5,11,33,0,0,5,69,8,0,0,0,0,0,0,0,0,118,11
,Providencia rettgeri,7,36,72,0,5,21,234,19,7,0,0,0,0,0,7,0,529,42
,Providencia rustigianii,0,14,32,0,0,5,72,7,0,0,0,0,0,0,0,0,107,12
,Providencia stuartii,0,17,43,0,0,8,71,12,0,0,0,0,0,0,0,0,116,11
,Xenorhabdus,22,8,24,8,13,16,29,12,0,0,0,0,0,0,16,0,43,11
,Xenorhabdus bovienii,17,18,53,0,5,12,58,11,0,0,0,0,0,0,14,0,115,5
,Xenorhabdus doucetiae,0,12,13,0,0,13,54,0,0,0,0,0,0,0,0,0,136,8
,Xenorhabdus hominickii,6,14,27,0,6,10,56,0,0,0,0,0,0,0,0,0,81,0
,Xenorhabdus nematophila,0,18,37,0,0,6,44,0,0,0,0,0,0,0,0,0,57,7
,Xenorhabdus poinarii,0,17,32,0,0,10,39,7,0,0,0,0,0,0,0,0,82,14
,Pectobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Brenneria,5,2,3,7,9,0,6,9,5,0,0,0,0,0,0,0,11,2
,Brenneria goodwinii,23,25,57,0,7,26,26,0,0,0,0,0,0,0,5,0,33,5
,Brenneria nigrifluens,28,25,36,0,0,23,23,0,0,0,0,0,0,0,7,0,25,0
,Brenneria rubrifaciens,5,26,36,0,0,15,13,0,0,0,0,0,0,0,7,0,37,7
,Dickeya,35,71,60,16,20,33,54,18,0,0,0,0,0,0,14,0,152,16
,Dickeya aquatica,14,22,34,0,0,9,23,0,0,0,0,0,0,0,0,0,35,0
,Dickeya chrysanthemi,15,16,24,0,0,10,20,0,0,0,0,0,0,0,5,0,37,0
,Dickeya dadantii,15,20,15,6,10,15,21,7,0,0,0,0,0,0,16,0,66,5
,Dickeya dianthicola,5,15,17,0,0,20,12,6,0,0,0,0,0,0,7,0,21,0
,Dickeya paradisiaca,23,33,31,0,0,19,41,13,0,0,0,0,0,0,0,0,76,0
,Dickeya solani,7,9,17,0,0,5,16,0,0,0,0,0,0,0,0,0,41,0
,Dickeya zeae,10,19,43,5,8,7,39,10,0,0,0,0,0,0,1,0,46,6
,unclassified Dickeya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Dickeya sp. NCPPB 569,5,8,19,0,0,14,34,0,0,0,0,0,0,0,0,0,98,10
,Lonsdalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Lonsdalea britannica,12,17,32,0,0,12,19,0,0,0,0,0,0,0,5,0,59,5
,Lonsdalea quercina,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Pectobacterium,13,8,10,10,3,4,7,6,5,0,0,0,0,0,3,1,37,4
,Pectobacterium atrosepticum,9,13,23,0,0,0,44,0,0,0,0,0,0,0,0,0,83,0
,Pectobacterium carotovorum,51,101,129,0,15,31,159,14,12,0,0,0,0,0,6,6,272,21
,Pectobacterium parmentieri,0,0,0,0,0,5,14,0,0,0,0,0,0,0,0,0,30,0
,Pectobacterium wasabiae,0,14,16,0,0,1,10,0,0,0,0,0,0,0,0,0,30,0
,Sodalis,22,27,26,5,15,12,15,0,0,0,0,0,0,0,13,0,56,10
,Candidatus Sodalis pierantonius,0,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,24,0
,Sodalis glossinidius,20,13,22,0,6,5,27,0,0,0,0,0,0,0,0,0,23,0
,Sodalis praecaptivus,18,16,29,0,0,0,8,0,0,0,0,0,0,0,0,0,20,0
,Thorselliaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Thorsellia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Thorsellia anophelis,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,0
,Thorsellia kandunguensis,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,18,0
,Thorsellia kenyensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
,unclassified Enterobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Plesiomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Plesiomonas shigelloides,13,40,48,0,5,18,65,12,0,0,0,0,0,0,6,0,166,7
,Yersiniaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chania multitudinisentens,7,17,34,0,0,0,10,0,0,0,0,0,0,0,0,0,36,0
,Rahnella,19,19,52,29,14,15,60,4,0,0,0,0,0,0,8,0,68,9
,Rahnella aquatilis,17,10,32,0,0,13,46,10,0,0,0,0,0,0,5,0,46,0
,Serratia,84,89,138,38,52,91,120,56,11,0,0,0,0,0,32,10,302,25
,Serratia ficaria,11,25,22,0,7,23,9,10,0,0,0,0,0,0,9,0,27,0
,Serratia fonticola,31,53,68,10,24,55,59,15,6,0,0,0,0,0,28,0,103,5
,Serratia grimesii,7,15,33,0,0,6,19,0,0,0,0,0,0,0,0,0,36,5
,Serratia liquefaciens,21,24,36,0,0,30,28,0,0,0,0,0,0,0,13,0,59,0
,Serratia marcescens,144,152,199,21,73,173,168,49,13,0,0,0,0,0,74,63,288,16
,Serratia odorifera,14,24,25,0,5,11,40,5,0,0,0,0,0,0,0,0,88,8
,Serratia plymuthica,30,35,52,0,12,21,45,8,0,0,0,0,0,0,8,0,80,0
,Serratia rubidaea,33,51,70,0,15,49,56,10,0,0,0,0,0,0,23,0,79,8
,Serratia symbiotica,15,28,55,0,5,25,64,5,0,0,0,0,0,0,8,0,123,21
,unclassified Serratia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Serratia sp. ATCC 39006,13,28,37,0,6,15,29,9,0,0,0,0,0,0,0,0,97,7
,Yersinia,71,101,177,20,42,51,318,71,19,0,0,0,0,0,35,0,533,55
,Yersinia aldovae,8,20,22,0,0,9,49,6,0,0,0,0,0,0,0,0,79,0
,Yersinia aleksiciae,0,17,18,0,0,0,22,0,0,0,0,0,0,0,0,0,136,0
,Yersinia enterocolitica,19,45,95,0,7,27,121,15,0,0,0,0,0,0,7,0,202,24
,Yersinia entomophaga,0,6,24,0,0,5,45,6,0,0,0,0,0,0,0,0,95,6
,Yersinia frederiksenii,13,8,38,0,0,6,70,0,0,0,0,0,0,0,0,0,60,7
,Yersinia intermedia,5,12,31,0,0,13,50,17,0,0,0,0,0,0,5,0,85,9
,Yersinia massiliensis,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
,Yersinia pseudotuberculosis complex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Yersinia pseudotuberculosis,0,7,8,0,0,8,30,0,0,0,0,0,0,0,0,0,22,0
,Yersinia similis,0,6,13,0,0,7,8,0,0,0,0,0,0,0,0,0,72,0
,Yersinia rohdei,11,5,29,0,0,6,23,0,0,0,0,0,0,0,0,0,72,14
,Yersinia ruckeri,9,24,53,0,5,11,76,7,0,0,0,0,0,0,0,0,120,14
,Yersinia sp. KBS0713,8,12,15,0,0,0,32,0,0,0,0,0,0,0,0,0,64,7
,"environmental samples <g-proteobacteria,class Gammaproteobacteria>",32,37,51,12,6,12,60,9,3,0,0,0,0,0,7,0,105,19
,uncultured gamma proteobacterium,134,154,316,0,27,48,1083,117,13,0,0,0,0,0,13,0,1520,168
,uncultured gamma proteobacterium EB750_07C09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,uncultured gamma proteobacterium HF0010_11K06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,uncultured gamma proteobacterium HF0200_34B07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
,uncultured gamma proteobacterium HF0500_32L01,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0
,uncultured gamma proteobacterium HF4000_48E10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured gamma proteobacterium HF4000_48J03,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,uncultured marine gamma proteobacterium EB000-45B06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
,Legionellales,6,7,4,1,3,13,4,4,0,0,0,0,0,0,4,0,6,7
,Coxiellaceae,6,2,2,13,14,17,1,0,7,0,0,0,0,0,5,0,6,0
,Aquicella,1,1,3,2,6,8,4,5,0,0,0,0,0,0,1,0,7,4
,Aquicella lusitana,20,47,60,5,0,25,114,7,0,0,0,0,0,0,18,0,99,11
,Aquicella siphonis,22,39,55,0,6,23,45,0,0,0,0,0,0,0,11,0,91,0
,Candidatus Berkiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Berkiella aquae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0
,Coxiella,4,5,4,0,7,3,2,3,0,0,0,0,0,0,2,0,11,1
,Coxiella burnetii,45,54,75,0,0,67,83,7,0,0,0,0,0,0,27,0,193,27
,Coxiella endosymbiont of Amblyomma americanum,0,8,17,0,0,9,9,0,0,0,0,0,0,0,0,0,46,6
,Coxiella endosymbiont of Rhipicephalus turanicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
,Rickettsiella,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
,Candidatus Rickettsiella viridis,7,16,47,0,0,24,41,10,0,0,0,0,0,0,7,0,140,8
,Legionellaceae,8,9,6,5,8,10,32,5,2,0,0,0,0,0,4,0,46,10
,Fluoribacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Fluoribacter bozemanae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0
,Fluoribacter dumoffii,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Legionella,81,75,110,39,54,94,126,40,19,0,0,0,0,0,19,0,389,75
,Legionella adelaidensis,7,18,48,0,0,20,59,7,0,0,0,0,0,0,10,0,184,22
,Legionella anisa,0,33,42,0,0,46,67,9,0,0,0,0,0,0,19,0,172,16
,Legionella brunensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
,Legionella cherrii,6,19,38,0,0,26,29,16,0,0,0,0,0,0,8,0,144,17
,Legionella fallonii,5,28,64,5,0,24,57,6,0,0,0,0,0,0,11,0,156,17
,Legionella feeleii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,Legionella geestiana,14,26,38,0,0,9,40,7,0,0,0,0,0,0,7,0,93,0
,Legionella hackeliae,0,28,45,0,0,22,53,5,0,0,0,0,0,0,5,0,130,16
,Legionella israelensis,24,47,79,0,6,37,66,12,0,0,0,0,0,0,7,0,180,12
,Legionella jordanis,5,19,41,0,0,13,60,0,0,0,0,0,0,0,8,0,156,10
,Legionella lansingensis,11,19,39,0,0,29,67,6,0,0,0,0,0,0,14,0,202,11
,Legionella londiniensis,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Legionella massiliensis,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
,Legionella oakridgensis,15,21,46,0,0,30,89,9,0,0,0,0,0,0,8,0,205,29
,Legionella pneumophila,41,122,173,9,12,97,201,22,7,0,0,0,0,0,29,0,718,55
,Legionella rubrilucens,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0
,Legionella sainthelensi,6,27,60,0,0,27,65,7,0,0,0,0,0,0,21,0,110,15
,Legionella shakespearei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
,Legionella spiritensis,26,37,52,0,5,15,101,6,0,0,0,0,0,0,8,0,189,18
,Legionella waltersii,6,15,31,0,0,24,91,6,0,0,0,0,0,0,9,0,146,10
,Legionella worsleiensis,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
,Tatlockia,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Tatlockia micdadei,0,25,31,0,0,31,18,0,0,0,0,0,0,0,8,0,62,15
,unclassified Legionellaceae,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0
,Methylococcales,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Methylococcaceae,11,18,28,2,2,29,36,8,5,0,0,0,0,0,3,0,58,19
,Methylocaldum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Methylocaldum marinum,78,129,130,13,43,123,81,12,0,0,0,0,0,0,38,0,168,9
,Methylococcus,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,Methylococcus capsulatus,90,78,98,6,40,92,53,10,0,0,0,0,0,0,28,0,104,0
,Methylomicrobium,27,44,67,10,14,46,43,9,1,0,0,0,0,0,18,0,129,10
,Methylomicrobium alcaliphilum,24,29,69,0,5,27,38,11,0,0,0,0,0,0,10,0,170,8
,Methylomicrobium buryatense,29,38,65,6,7,106,322,5,5,0,0,0,0,0,33,0,306,15
,Methylomonas,15,28,41,12,5,19,57,8,10,0,0,0,0,0,4,0,163,21
,Methylomonas denitrificans,42,57,95,0,13,34,152,23,5,0,0,0,0,0,14,0,290,25
,Methylomonas koyamae,59,54,130,7,25,79,105,12,0,0,0,0,0,0,18,0,259,16
,Methylomonas methanica,42,54,138,8,13,60,190,29,0,0,0,0,0,0,19,0,433,27
,unclassified Methylomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Methylomonas sp. LW13,37,53,90,0,6,63,122,11,0,0,0,0,0,0,8,0,226,16
,Nevskiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Sinobacteraceae,3,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,4,0
,Steroidobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Steroidobacter denitrificans,78,77,90,0,12,90,58,6,0,0,0,0,0,0,30,0,80,8
,Oceanospirillales,10,25,37,15,14,6,75,22,18,0,0,0,0,0,1,2,176,17
,Alcanivoracaceae,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,6,9
,Alcanivorax,65,82,94,9,20,60,140,18,21,0,0,0,0,0,28,0,352,28
,Alcanivorax borkumensis,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,28,0
,Alcanivorax dieselolei,31,30,52,0,24,37,34,7,0,0,0,0,0,0,5,0,86,0
,Alcanivorax pacificus,51,58,82,5,15,44,76,19,0,0,0,0,0,0,23,0,138,16
,Alcanivorax xenomutans,26,40,47,0,7,32,34,7,0,0,0,0,0,0,12,0,43,0
,"environmental samples <g-proteobacteria,genus Alcanivorax>",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,uncultured Alcanivorax sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
,unclassified Alcanivorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Alcanivorax sp. NBRC 101098,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,Endozoicomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Endozoicomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Endozoicomonas montiporae,34,60,122,0,0,24,93,8,0,0,0,0,0,0,9,0,165,16
,Hahellaceae,0,0,0,0,5,0,1,0,4,0,0,0,0,0,0,0,5,0
,Hahella,6,13,25,0,11,17,30,0,5,0,0,0,0,0,14,0,92,9
,Hahella chejuensis,34,43,73,0,6,23,67,17,0,0,0,0,0,0,0,0,221,18
,unclassified Hahella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hahella sp. KA22,27,28,63,0,0,26,146,8,0,0,0,0,0,0,12,0,181,8
,Halomonadaceae,36,29,32,9,10,18,27,15,9,0,0,0,0,0,8,5,64,14
,Chromohalobacter,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Chromohalobacter salexigens,54,50,55,14,23,50,32,5,0,0,0,0,0,0,22,0,50,0
,Cobetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Cobetia marina,44,33,55,5,22,28,45,11,0,0,0,0,0,0,23,0,109,6
,Halomonas,79,114,153,48,75,94,144,51,34,0,0,0,0,0,34,0,365,55
,Halomonas alkaliphila,0,0,5,0,0,5,8,0,0,0,0,0,0,0,0,0,8,0
,Halomonas axialensis,28,28,40,0,0,9,67,0,0,0,0,0,0,0,6,0,59,9
,Halomonas beimenensis,73,60,69,7,20,101,31,0,0,0,0,0,0,0,35,0,45,0
,Halomonas campaniensis,0,5,12,0,0,0,21,0,0,0,0,0,0,0,0,0,8,0
,Halomonas chromatireducens,50,48,79,0,15,51,20,9,0,0,0,0,0,0,18,0,64,0
,Halomonas elongata,46,50,63,0,17,43,53,6,0,0,0,0,0,0,22,0,88,5
,Halomonas huangheensis,35,39,59,0,13,28,46,8,0,0,0,0,0,0,0,0,95,14
,Halomonas hydrothermalis,38,37,64,0,12,16,27,18,0,0,0,0,0,0,0,0,55,10
,Halomonas olivaria,20,15,40,0,0,19,52,0,0,0,0,0,0,0,7,0,129,0
,Halomonas subglaciescola,30,32,35,0,0,28,46,27,0,0,0,0,0,0,11,0,119,6
,Halomonas sulfidaeris,11,27,43,0,0,19,71,6,0,0,0,0,0,0,0,0,127,0
,Halomonas titanicae,22,31,49,0,0,22,20,7,0,0,0,0,0,0,5,0,50,8
,Halomonas ventosae,13,19,30,0,0,10,26,12,0,0,0,0,0,0,10,0,39,0
,Halomonas venusta,7,20,35,0,0,12,40,0,0,0,0,0,0,0,0,0,86,5
,unclassified Halomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Halomonas sp. GFAJ-1,21,30,46,0,5,10,77,14,0,0,0,0,0,0,0,0,134,10
,Halomonas sp. HG01,59,55,66,9,19,67,27,5,0,0,0,0,0,0,40,0,65,0
,Halomonas sp. KO116,18,36,37,0,0,10,35,9,0,0,0,0,0,0,0,0,71,9
,Halotalea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Halotalea alkalilenta,54,39,52,5,22,70,13,0,0,0,0,0,0,0,23,0,19,0
,Kushneria,7,7,9,0,13,9,6,9,0,0,0,0,0,0,6,0,28,5
,Kushneria konosiri,27,25,40,0,0,17,32,0,0,0,0,0,0,0,0,0,73,0
,Kushneria marisflavi,27,27,38,0,0,15,16,0,0,0,0,0,0,0,9,0,36,5
,Zymobacter group,10,18,9,1,6,2,2,5,0,0,0,0,0,0,7,0,0,3
,Candidatus Carsonella,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
,Candidatus Carsonella ruddii,0,0,15,5,0,13,0,0,0,0,0,0,0,0,7,0,7,0
,Candidatus Evansia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Evansia muelleri,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,61,8
,whitefly endosymbionts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Portiera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Candidatus Portiera aleyrodidarum,0,0,9,0,0,15,15,0,0,0,0,0,0,0,0,0,29,0
,Zymobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Zymobacter palmae,17,13,27,0,5,7,16,7,0,0,0,0,0,0,0,0,37,0
,Kangiellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kangiella,12,10,22,0,16,0,84,7,12,0,0,0,0,0,7,0,170,18
,Kangiella geojedonensis,13,23,62,0,0,9,162,25,0,0,0,0,0,0,0,0,390,30
,Kangiella koreensis,21,28,81,0,0,24,119,5,0,0,0,0,0,0,9,0,235,26
,Kangiella profundi,18,56,70,0,0,12,163,16,0,0,0,0,0,0,0,0,424,37
,Kangiella sediminilitoris,12,38,64,0,5,14,252,21,0,0,0,0,0,0,0,0,424,36
,Oceanospirillaceae,2,4,9,0,6,1,15,0,3,0,0,0,0,0,2,0,28,13
,Amphritea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Amphritea atlantica,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,14,0
,Bacterioplanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bacterioplanes sanyensis,29,37,75,0,7,11,112,31,0,0,0,0,0,0,0,0,295,25
,Marinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
,Marinomonas,17,2,14,0,20,1,36,4,8,0,0,0,0,0,8,0,63,19
,Marinomonas mediterranea,18,22,49,0,0,9,103,13,0,0,0,0,0,0,0,0,218,16
,Marinomonas posidonica,13,22,65,0,0,12,101,10,5,0,0,0,0,0,0,0,282,28
,Marinomonas primoryensis,7,29,71,0,0,10,162,13,6,0,0,0,0,0,0,0,397,28
,unclassified Marinomonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Marinomonas sp. MWYL1,8,21,73,0,0,9,116,9,0,0,0,0,0,0,8,0,308,24
,Marinospirillum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
,Marinospirillum minutulum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
,Oleispira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oleispira antarctica,23,31,109,0,8,67,269,52,20,0,0,0,0,0,18,0,736,42
,Thalassolituus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
,Thalassolituus oleivorans,24,49,99,0,7,15,168,35,14,0,0,0,0,0,9,0,568,44
,Oleiphilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oleiphilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Oleiphilus messinensis,33,62,128,0,0,14,164,17,0,0,0,0,0,0,7,0,371,30
,Saccharospirillaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
